time,icao24,lat,lon,velocity,heading,vertrate,baroaltitude,geoaltitude
2020-05-25 00:08:10,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:08:20,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:08:30,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:08:40,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:08:50,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:09:00,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:09:10,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:09:20,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:09:30,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:09:40,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:09:50,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:10:00,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:10:10,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:10:20,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:10:30,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:10:40,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:10:50,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:11:00,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:11:10,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:11:20,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:11:30,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:11:40,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:11:50,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:12:00,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:12:10,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:12:20,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:12:30,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:12:40,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:12:50,12611922,43.56298828125,-80.19134876339933,13.09560627386636,135.0,0.0,0.0,0.0
2020-05-25 00:00:10,11203607,39.50340270996094,-119.82447748598844,97.66309822067616,168.4533094540727,-0.32512,5334.0,5448.3
2020-05-25 00:00:20,11203607,39.49388122558594,-119.82196973717733,98.27092366093156,168.21947622308463,-0.32512,5303.52,5448.3
2020-05-25 00:00:30,11203607,39.48573303222656,-119.81982023819631,98.67137842685268,168.57289840605486,0.0,5303.52,5440.68
2020-05-25 00:00:40,11203607,39.4767631918697,-119.81744384765624,98.27092366093156,168.21947622308463,0.32512,5303.52,5440.68
2020-05-25 00:00:50,11203607,39.467452744306144,-119.81494140625,98.37724327746932,167.92616906504978,0.65024,5334.0,5448.3
2020-05-25 00:01:00,11203607,39.45918273925781,-119.81265524159306,98.77458768883136,168.28040090500585,0.32512,5334.0,5455.92
2020-05-25 00:01:10,11203607,39.450507729740465,-119.81036376953124,100.28623640573154,168.45950225339067,-0.32512,5334.0,5455.92
2020-05-25 00:01:20,11203607,39.44124383441472,-119.80792236328124,101.39768236653372,168.29099889813597,-0.65024,5334.0,5448.3
2020-05-25 00:01:30,11203607,39.43309020996094,-119.80566936990488,101.61148075135392,167.72290194889197,-0.65024,5334.0,5440.68
2020-05-25 00:01:40,11203607,39.423614501953125,-119.80310191278872,100.89399747798232,168.23171106797935,0.0,5303.52,5440.68
2020-05-25 00:01:50,11203607,39.414642333984375,-119.80059416397756,100.1039816870713,167.535067157935,0.97536,5334.0,5448.3
2020-05-25 00:02:00,11203607,39.40626525878906,-119.79808641516644,99.32899885828952,166.8274465766731,0.32512,5334.0,5455.92
2020-05-25 00:02:10,11203607,39.397484730866,-119.79547119140624,99.09959516556404,167.4066700438969,0.32512,5334.0,5455.92
2020-05-25 00:02:20,11203607,39.38877946239407,-119.79296875,99.21302956494802,167.11672348673147,-0.32512,5334.0,5455.92
2020-05-25 00:02:30,11203607,39.38031005859375,-119.790503460428,99.71458908624916,167.1826317672048,-0.32512,5334.0,5455.92
2020-05-25 00:02:40,11203607,39.373556880627646,-119.78857421875,100.39042170510102,168.17182837708162,-0.65024,5334.0,5448.3
